prompt_index,prompt,seed,repeat,method,schedule_order_index,status,seconds_including_text_and_vae,self_attention_calls,cross_attention_calls,peak_allocated_mib,video_file,video_sha256,event_file,schedule_family,schedule_action,schedule_cell_count,schedule_metadata,tri_mode_schedule,tri_mode_model_calls,tri_mode_block_calls,tri_mode_requested_dense,tri_mode_requested_quant,tri_mode_requested_cache,tri_mode_executed_dense,tri_mode_executed_quant,tri_mode_executed_cache,tri_mode_cache_fallbacks,tri_mode_cache_refreshes,tri_mode_max_cache_age,hybrid_linear_count,hybrid_dense_calls,hybrid_fp8_calls,hybrid_residual_calls,static_scale_min,static_scale_max,source_run_dir,logical_sample,dense_video_file,dense_seconds,candidate_seconds,end_to_end_speedup,candidate_fps,reference_fps,fps_match,step_start,step_end,block_start,block_end,schedule_branches,forecast_scale,frames,height,width,pixel_mae,pixel_rmse,pixel_psnr_db,pixel_max_abs,exact_pixel_fraction,frame_psnr_mean_db,frame_psnr_p05_db,frame_ssim_mean,frame_ssim_p05,frame_ssim_min,temporal_delta_mae,reference_frame_delta_mae,candidate_frame_delta_mae
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,dense,0,ok,5.823273596994113,1200,1200,21517.130859375,p00_dense_seed20260723_r0.mp4,05e9c5f36db0801e12f5ceae616a122ee3aa3964ab365ae740b677128d7d5742,events/p00_dense_seed20260723_r0.jsonl,reference,,0,"{""cell_count"": 0, ""family"": ""reference""}",dense,40,1200,1200,0,0,1200,0,0,0,0,0,60,2400,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,5.823273596994113,1.0,16.0,16.0,True,,,,,"[0, 1]",0.0,17,480,832,0.0,0.0,inf,0.0,1.0,inf,nan,1.0,1.0,1.0,0.0,16.231849292200856,16.231849292200856
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s14-14_b06-06_br0_f025,1,ok,5.894121174002066,1199,1199,21562.833984375,p00_c_s14-14_b06-06_br0_f025_seed20260723_r0.mp4,56c8f0fe9d622473d6484b9b7c38e8482b0aab9660aaf13864c0dea4438b3cdd,events/p00_c_s14-14_b06-06_br0_f025_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 6, ""block_start"": 6, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.25, ""step_end"": 14, ""step_start"": 14}",c_s14-14_b06-06_br0_f025,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,5.894121174002066,0.9879799591972338,16.0,16.0,True,14,14,6,6,[0],0.25,17,480,832,2.8736214708239065,4.520062117745858,35.02791554427056,183.0,0.1715764831573655,35.04049856743326,34.54502684493769,0.971729300435733,0.9684848781662078,0.9679647457258317,3.456726595886752,16.231849292200856,16.186615772736378
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s14-14_b12-12_br0_f025,2,ok,5.905613993003499,1199,1199,21562.833984375,p00_c_s14-14_b12-12_br0_f025_seed20260723_r0.mp4,08b80cd55a25e2237aa733d222be03fb86da734d539f27383463e7980a51166a,events/p00_c_s14-14_b12-12_br0_f025_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 12, ""block_start"": 12, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.25, ""step_end"": 14, ""step_start"": 14}",c_s14-14_b12-12_br0_f025,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,5.905613993003499,0.9860572675242683,16.0,16.0,True,14,14,12,12,[0],0.25,17,480,832,2.987867892549648,4.650733455012583,34.780374613909395,151.0,0.16616360686902967,34.78650808766486,34.49220296701025,0.9706610304434624,0.9679259116645633,0.9674296033734224,3.518631737863916,16.231849292200856,16.14770293928619
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s14-14_b24-24_br0_f025,3,ok,5.91124096600106,1199,1199,21562.833984375,p00_c_s14-14_b24-24_br0_f025_seed20260723_r0.mp4,117bca9bcbb8fadc0f7d375e2cd1634e8be08e302d94617595d93feb92d0a43e,events/p00_c_s14-14_b24-24_br0_f025_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 24, ""block_start"": 24, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.25, ""step_end"": 14, ""step_start"": 14}",c_s14-14_b24-24_br0_f025,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,5.91124096600106,0.9851186291486175,16.0,16.0,True,14,14,24,24,[0],0.25,17,480,832,2.9423412263543236,4.701247056438116,34.68654211850906,204.0,0.17061121323529413,34.69387247270651,34.41766619817286,0.970928696644099,0.9679388952055241,0.9666607402898052,3.512098419971955,16.231849292200856,16.19488337590144
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s16-16_b06-06_br0_f025,4,ok,6.01921718599624,1199,1199,21562.833984375,p00_c_s16-16_b06-06_br0_f025_seed20260723_r0.mp4,5f335729a3581e533550dc1ff5c54ff194dda0cf3b7079919c021aafde9d4e8a,events/p00_c_s16-16_b06-06_br0_f025_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 6, ""block_start"": 6, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.25, ""step_end"": 16, ""step_start"": 16}",c_s16-16_b06-06_br0_f025,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.01921718599624,0.9674469980152915,16.0,16.0,True,16,16,6,6,[0],0.25,17,480,832,2.83610919628268,4.438948306119489,35.18520185932192,180.0,0.172891675700729,35.190642000477126,34.82707219935366,0.9717008562921924,0.9685402382487749,0.9682033894985133,3.414436535957532,16.231849292200856,16.22851823334001
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s16-16_b12-12_br0_f025,5,ok,5.991683165979339,1199,1199,21562.833984375,p00_c_s16-16_b12-12_br0_f025_seed20260723_r0.mp4,55ae0754ae9a959affab64827af8ec2c051cb6c8632f9c032af490bc09f11eb8,events/p00_c_s16-16_b12-12_br0_f025_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 12, ""block_start"": 12, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.25, ""step_end"": 16, ""step_start"": 16}",c_s16-16_b12-12_br0_f025,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,5.991683165979339,0.97189277798575,16.0,16.0,True,16,16,12,12,[0],0.25,17,480,832,2.8785196510495226,4.466120201441119,35.13219545824258,174.0,0.1694546568627451,35.13982487319518,34.68796735522022,0.9709561218164104,0.9672493834101858,0.9668601465671283,3.435669206146501,16.231849292200856,16.190666889940573
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s16-16_b24-24_br0_f025,6,ok,6.016784951003501,1199,1199,21562.833984375,p00_c_s16-16_b24-24_br0_f025_seed20260723_r0.mp4,2e1492bfad7ec908b7274bf3c66850fc069a349d74379bba01392c9840f8d363,events/p00_c_s16-16_b24-24_br0_f025_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 24, ""block_start"": 24, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.25, ""step_end"": 16, ""step_start"": 16}",c_s16-16_b24-24_br0_f025,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.016784951003501,0.9678380803726226,16.0,16.0,True,16,16,24,24,[0],0.25,17,480,832,2.8637862246260686,4.51683806528941,35.03411319267764,152.0,0.17240850065987934,35.04427075636123,34.62471410368692,0.9715797443424625,0.9686257226312578,0.9669808614940298,3.4550974267160792,16.231849292200856,16.205750659388354
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s19-19_b06-06_br0_f025,7,ok,6.042223979980918,1199,1199,21562.833984375,p00_c_s19-19_b06-06_br0_f025_seed20260723_r0.mp4,31c148d514c3a40cc77a828a80c849336d30369ad7f45189342fb2d45478a030,events/p00_c_s19-19_b06-06_br0_f025_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 6, ""block_start"": 6, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.25, ""step_end"": 19, ""step_start"": 19}",c_s19-19_b06-06_br0_f025,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.042223979980918,0.9637632792640209,16.0,16.0,True,19,19,6,6,[0],0.25,17,480,832,3.1454759477909753,4.901890873429168,34.323530834678905,154.0,0.16212150224673202,34.33221496656879,34.01669394135686,0.9684050415661605,0.9656943752891204,0.9644808330295963,3.7645414955595617,16.231849292200856,16.408585716312768
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s19-19_b12-12_br0_f025,8,ok,6.035413256002357,1199,1199,21562.833984375,p00_c_s19-19_b12-12_br0_f025_seed20260723_r0.mp4,1c94c5cc8073149542423db5e3e2440a0cc9b74c38027ff4345512dff8b400cd,events/p00_c_s19-19_b12-12_br0_f025_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 12, ""block_start"": 12, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.25, ""step_end"": 19, ""step_start"": 19}",c_s19-19_b12-12_br0_f025,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.035413256002357,0.9648508478193658,16.0,16.0,True,19,19,12,12,[0],0.25,17,480,832,3.0280021072932377,4.705633409761456,34.67844179581903,128.0,0.16370197217508797,34.68332586430918,34.37738182836744,0.9690922354158021,0.9664252796840818,0.9656608183872591,3.58794680864383,16.231849292200856,16.24473110101162
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s19-19_b24-24_br0_f025,9,ok,6.02685922497767,1199,1199,21562.833984375,p00_c_s19-19_b24-24_br0_f025_seed20260723_r0.mp4,dd0e35d1ca80d5ab7d2737b9407b83e88486d305896d747c0b2ad9976966f12f,events/p00_c_s19-19_b24-24_br0_f025_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 24, ""block_start"": 24, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.25, ""step_end"": 19, ""step_start"": 19}",c_s19-19_b24-24_br0_f025,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.02685922497767,0.9662202781940188,16.0,16.0,True,19,19,24,24,[0],0.25,17,480,832,4.152820984162896,6.901894994411961,31.351436655887788,205.0,0.13694867670625943,31.379617876418962,30.58100071073325,0.9470806120292384,0.9421134038055834,0.9416290079057882,4.896182277059963,16.231849292200856,16.54047408144698
