sample_id,sample_position,mode,current_group_count,group_index,frame_index,current_candidate_kl,singleton_candidate_kl,conditional_kl_benefit,selected_next_batch
vsi_question_3132,73,positioned_equal_mass,0,0,0,0.034279122948646545,0.02250365912914276,0.011775463819503784,1
vsi_question_3132,73,positioned_equal_mass,0,1,0,0.034279122948646545,0.02250365912914276,0.011775463819503784,1
vsi_question_3132,73,positioned_equal_mass,0,2,0,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,3,0,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,4,0,0.034279122948646545,0.014668643474578857,0.019610479474067688,1
vsi_question_3132,73,positioned_equal_mass,0,5,0,0.034279122948646545,0.017356544733047485,0.01692257821559906,1
vsi_question_3132,73,positioned_equal_mass,0,6,0,0.034279122948646545,0.03946772962808609,-0.005188606679439545,0
vsi_question_3132,73,positioned_equal_mass,0,7,0,0.034279122948646545,0.012734323740005493,0.021544799208641052,1
vsi_question_3132,73,positioned_equal_mass,0,8,0,0.034279122948646545,0.03423213213682175,4.6990811824798584e-05,0
vsi_question_3132,73,positioned_equal_mass,0,9,0,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,10,0,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,11,0,0.034279122948646545,0.034279122948646545,0.0,0
vsi_question_3132,73,positioned_equal_mass,0,12,0,0.034279122948646545,0.02320360392332077,0.011075519025325775,0
vsi_question_3132,73,positioned_equal_mass,0,13,0,0.034279122948646545,0.02250365912914276,0.011775463819503784,1
vsi_question_3132,73,positioned_equal_mass,0,14,0,0.034279122948646545,0.02250365912914276,0.011775463819503784,1
vsi_question_3132,73,positioned_equal_mass,0,15,0,0.034279122948646545,0.02320360392332077,0.011075519025325775,0
vsi_question_3132,73,positioned_equal_mass,0,16,0,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,17,0,0.034279122948646545,0.015546213835477829,0.018732909113168716,1
vsi_question_3132,73,positioned_equal_mass,0,18,0,0.034279122948646545,0.03423213213682175,4.6990811824798584e-05,0
vsi_question_3132,73,positioned_equal_mass,0,19,0,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,20,0,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,21,0,0.034279122948646545,0.04088759422302246,-0.0066084712743759155,0
vsi_question_3132,73,positioned_equal_mass,0,22,0,0.034279122948646545,0.03423213213682175,4.6990811824798584e-05,0
vsi_question_3132,73,positioned_equal_mass,0,23,0,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,24,0,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,25,0,0.034279122948646545,0.02266553044319153,0.011613592505455017,0
vsi_question_3132,73,positioned_equal_mass,0,26,0,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,27,0,0.034279122948646545,0.02250365912914276,0.011775463819503784,1
vsi_question_3132,73,positioned_equal_mass,0,28,0,0.034279122948646545,0.014063119888305664,0.02021600306034088,1
vsi_question_3132,73,positioned_equal_mass,0,29,0,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,30,0,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,31,0,0.034279122948646545,0.0221901535987854,0.012088969349861145,1
vsi_question_3132,73,positioned_equal_mass,0,32,0,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,33,0,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,34,0,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,35,0,0.034279122948646545,0.02250365912914276,0.011775463819503784,1
vsi_question_3132,73,positioned_equal_mass,0,36,0,0.034279122948646545,0.04967491328716278,-0.015395790338516235,0
vsi_question_3132,73,positioned_equal_mass,0,37,0,0.034279122948646545,0.02266553044319153,0.011613592505455017,0
vsi_question_3132,73,positioned_equal_mass,0,38,0,0.034279122948646545,0.02250365912914276,0.011775463819503784,1
vsi_question_3132,73,positioned_equal_mass,0,39,0,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,40,0,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,41,0,0.034279122948646545,0.03901159018278122,-0.004732467234134674,0
vsi_question_3132,73,positioned_equal_mass,0,42,0,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,43,0,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,44,0,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,45,0,0.034279122948646545,0.034279122948646545,0.0,0
vsi_question_3132,73,positioned_equal_mass,0,46,0,0.034279122948646545,0.02320360392332077,0.011075519025325775,0
vsi_question_3132,73,positioned_equal_mass,0,47,0,0.034279122948646545,0.02396102249622345,0.010318100452423096,0
vsi_question_3132,73,positioned_equal_mass,0,48,0,0.034279122948646545,0.04967491328716278,-0.015395790338516235,0
vsi_question_3132,73,positioned_equal_mass,0,49,1,0.034279122948646545,0.04088759422302246,-0.0066084712743759155,0
vsi_question_3132,73,positioned_equal_mass,0,50,1,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,51,1,0.034279122948646545,0.012734323740005493,0.021544799208641052,1
vsi_question_3132,73,positioned_equal_mass,0,52,1,0.034279122948646545,0.07844266295433044,-0.0441635400056839,0
vsi_question_3132,73,positioned_equal_mass,0,53,1,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,54,1,0.034279122948646545,0.014668643474578857,0.019610479474067688,1
vsi_question_3132,73,positioned_equal_mass,0,55,1,0.034279122948646545,0.03946772962808609,-0.005188606679439545,0
vsi_question_3132,73,positioned_equal_mass,0,56,1,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,57,1,0.034279122948646545,0.014063119888305664,0.02021600306034088,1
vsi_question_3132,73,positioned_equal_mass,0,58,1,0.034279122948646545,0.03654804825782776,-0.0022689253091812134,0
vsi_question_3132,73,positioned_equal_mass,0,59,1,0.034279122948646545,0.04309150576591492,-0.008812382817268372,0
vsi_question_3132,73,positioned_equal_mass,0,60,1,0.034279122948646545,0.04122325778007507,-0.006944134831428528,0
vsi_question_3132,73,positioned_equal_mass,0,61,1,0.034279122948646545,0.02250365912914276,0.011775463819503784,1
vsi_question_3132,73,positioned_equal_mass,0,62,1,0.034279122948646545,0.03423213213682175,4.6990811824798584e-05,0
vsi_question_3132,73,positioned_equal_mass,0,63,1,0.034279122948646545,0.034279122948646545,0.0,0
vsi_question_3132,73,positioned_equal_mass,0,64,1,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,65,1,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,66,1,0.034279122948646545,0.02250365912914276,0.011775463819503784,1
vsi_question_3132,73,positioned_equal_mass,0,67,1,0.034279122948646545,0.02697835862636566,0.007300764322280884,0
vsi_question_3132,73,positioned_equal_mass,0,68,1,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,69,1,0.034279122948646545,0.02947229892015457,0.004806824028491974,0
vsi_question_3132,73,positioned_equal_mass,0,70,1,0.034279122948646545,0.02775869518518448,0.006520427763462067,0
vsi_question_3132,73,positioned_equal_mass,0,71,1,0.034279122948646545,0.02250365912914276,0.011775463819503784,1
vsi_question_3132,73,positioned_equal_mass,0,72,1,0.034279122948646545,0.02396102249622345,0.010318100452423096,0
vsi_question_3132,73,positioned_equal_mass,0,73,1,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,74,1,0.034279122948646545,0.03946772962808609,-0.005188606679439545,0
vsi_question_3132,73,positioned_equal_mass,0,75,1,0.034279122948646545,0.034279122948646545,0.0,0
vsi_question_3132,73,positioned_equal_mass,0,76,1,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,77,1,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,78,1,0.034279122948646545,0.03901159018278122,-0.004732467234134674,0
vsi_question_3132,73,positioned_equal_mass,0,79,1,0.034279122948646545,0.02396102249622345,0.010318100452423096,0
vsi_question_3132,73,positioned_equal_mass,0,80,1,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,81,1,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,82,1,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,83,1,0.034279122948646545,0.03586044907569885,-0.0015813261270523071,0
vsi_question_3132,73,positioned_equal_mass,0,84,1,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,85,1,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,86,1,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,87,1,0.034279122948646545,0.034279122948646545,0.0,0
vsi_question_3132,73,positioned_equal_mass,0,88,1,0.034279122948646545,0.017356544733047485,0.01692257821559906,1
vsi_question_3132,73,positioned_equal_mass,0,89,1,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,90,1,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,91,1,0.034279122948646545,0.021571636199951172,0.012707486748695374,1
vsi_question_3132,73,positioned_equal_mass,0,92,1,0.034279122948646545,0.014063119888305664,0.02021600306034088,1
vsi_question_3132,73,positioned_equal_mass,0,93,1,0.034279122948646545,0.02250365912914276,0.011775463819503784,1
vsi_question_3132,73,positioned_equal_mass,0,94,1,0.034279122948646545,0.057803988456726074,-0.02352486550807953,0
vsi_question_3132,73,positioned_equal_mass,0,95,1,0.034279122948646545,0.02396102249622345,0.010318100452423096,0
vsi_question_3132,73,positioned_equal_mass,0,96,1,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,97,1,0.034279122948646545,0.012734323740005493,0.021544799208641052,1
vsi_question_3132,73,positioned_equal_mass,0,98,2,0.034279122948646545,0.015548549592494965,0.01873057335615158,1
vsi_question_3132,73,positioned_equal_mass,0,99,2,0.034279122948646545,0.02588401362299919,0.008395109325647354,0
vsi_question_3132,73,positioned_equal_mass,0,100,2,0.034279122948646545,0.012464527040719986,0.02181459590792656,1
vsi_question_3132,73,positioned_equal_mass,0,101,2,0.034279122948646545,0.012626413255929947,0.0216527096927166,1
vsi_question_3132,73,positioned_equal_mass,0,102,2,0.034279122948646545,0.02250365912914276,0.011775463819503784,0
vsi_question_3132,73,positioned_equal_mass,0,103,2,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,104,2,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,105,2,0.034279122948646545,0.012724470347166061,0.021554652601480484,1
vsi_question_3132,73,positioned_equal_mass,0,106,2,0.034279122948646545,0.06892265379428864,-0.03464353084564209,0
vsi_question_3132,73,positioned_equal_mass,0,107,2,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,108,2,0.034279122948646545,0.05078211426734924,-0.016502991318702698,0
vsi_question_3132,73,positioned_equal_mass,0,109,2,0.034279122948646545,0.03654804825782776,-0.0022689253091812134,0
vsi_question_3132,73,positioned_equal_mass,0,110,2,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,111,2,0.034279122948646545,0.034279122948646545,0.0,0
vsi_question_3132,73,positioned_equal_mass,0,112,2,0.034279122948646545,0.06573962420225143,-0.03146050125360489,0
vsi_question_3132,73,positioned_equal_mass,0,113,2,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,114,2,0.034279122948646545,0.03946772962808609,-0.005188606679439545,0
vsi_question_3132,73,positioned_equal_mass,0,115,2,0.034279122948646545,0.02250365912914276,0.011775463819503784,0
vsi_question_3132,73,positioned_equal_mass,0,116,2,0.034279122948646545,0.02250365912914276,0.011775463819503784,0
vsi_question_3132,73,positioned_equal_mass,0,117,2,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,118,2,0.034279122948646545,0.021571636199951172,0.012707486748695374,1
vsi_question_3132,73,positioned_equal_mass,0,119,2,0.034279122948646545,0.02250365912914276,0.011775463819503784,0
vsi_question_3132,73,positioned_equal_mass,0,120,2,0.034279122948646545,0.02396102249622345,0.010318100452423096,0
vsi_question_3132,73,positioned_equal_mass,0,121,2,0.034279122948646545,0.02250365912914276,0.011775463819503784,0
vsi_question_3132,73,positioned_equal_mass,0,122,2,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,123,2,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,124,2,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,125,2,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,126,2,0.034279122948646545,0.012734323740005493,0.021544799208641052,1
vsi_question_3132,73,positioned_equal_mass,0,127,2,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,128,2,0.034279122948646545,0.017356544733047485,0.01692257821559906,1
vsi_question_3132,73,positioned_equal_mass,0,129,2,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,130,2,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,131,2,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,132,2,0.034279122948646545,0.017356544733047485,0.01692257821559906,1
vsi_question_3132,73,positioned_equal_mass,0,133,2,0.034279122948646545,0.014063119888305664,0.02021600306034088,1
vsi_question_3132,73,positioned_equal_mass,0,134,2,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,135,2,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,136,2,0.034279122948646545,0.04088759422302246,-0.0066084712743759155,0
vsi_question_3132,73,positioned_equal_mass,0,137,2,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,138,2,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,139,2,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,140,2,0.034279122948646545,0.02250365912914276,0.011775463819503784,0
vsi_question_3132,73,positioned_equal_mass,0,141,2,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,142,2,0.034279122948646545,0.021571636199951172,0.012707486748695374,1
vsi_question_3132,73,positioned_equal_mass,0,143,2,0.034279122948646545,0.037704795598983765,-0.0034256726503372192,0
vsi_question_3132,73,positioned_equal_mass,0,144,2,0.034279122948646545,0.02775869518518448,0.006520427763462067,0
vsi_question_3132,73,positioned_equal_mass,0,145,2,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,146,2,0.034279122948646545,0.04967491328716278,-0.015395790338516235,0
vsi_question_3132,73,positioned_equal_mass,0,147,3,0.034279122948646545,0.03423213213682175,4.6990811824798584e-05,0
vsi_question_3132,73,positioned_equal_mass,0,148,3,0.034279122948646545,0.014063119888305664,0.02021600306034088,1
vsi_question_3132,73,positioned_equal_mass,0,149,3,0.034279122948646545,0.029590889811515808,0.004688233137130737,0
vsi_question_3132,73,positioned_equal_mass,0,150,3,0.034279122948646545,0.014668643474578857,0.019610479474067688,1
vsi_question_3132,73,positioned_equal_mass,0,151,3,0.034279122948646545,0.04967491328716278,-0.015395790338516235,0
vsi_question_3132,73,positioned_equal_mass,0,152,3,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,153,3,0.034279122948646545,0.018267594277858734,0.01601152867078781,1
vsi_question_3132,73,positioned_equal_mass,0,154,3,0.034279122948646545,0.04922404885292053,-0.014944925904273987,0
vsi_question_3132,73,positioned_equal_mass,0,155,3,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,156,3,0.034279122948646545,0.04967491328716278,-0.015395790338516235,0
vsi_question_3132,73,positioned_equal_mass,0,157,3,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,158,3,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,159,3,0.034279122948646545,0.02798640727996826,0.006292715668678284,0
vsi_question_3132,73,positioned_equal_mass,0,160,3,0.034279122948646545,0.02396102249622345,0.010318100452423096,0
vsi_question_3132,73,positioned_equal_mass,0,161,3,0.034279122948646545,0.04967491328716278,-0.015395790338516235,0
