protocol_id,prompt_id,split,seed,layer,current_start_frame,denoising_call_index,head_index,capture_path,method,correction,rank,relative_av_l2,numerator_sq,denominator_sq,dense_reference_parity,cache_compression_ratio,dense_cache_bytes,compressed_cache_bytes,candidate_detail_blocks,retained_detail_blocks,selector_seconds_per_capture,selected_indices,oracle_access
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,10,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,none,0,0.0993318110704422,281.325439453125,28512.3046875,0.0008449701126664877,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",none_runtime_KV_only
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,11,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,none,0,0.1261008083820343,761.051513671875,47860.62109375,0.0009530046372674406,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",none_runtime_KV_only
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,0,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16,16,0.07243868708610535,173.87098693847656,33134.921875,0.0011600491125136614,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16,16,0.06846585124731064,255.1180419921875,54424.33203125,0.0009859257843345404,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,2,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16,16,0.08038002252578735,124.34859466552734,19246.18359375,0.0009567022789269686,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,3,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16,16,0.051901545375585556,86.49188232421875,32108.115234375,0.000990264699794352,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,4,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16,16,0.06484369188547134,117.39537048339844,27920.00390625,0.0012280609225854278,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,5,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16,16,0.021687837317585945,12.502094268798828,26579.71484375,0.0008054310455918312,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,6,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16,16,0.024879124015569687,6.614477157592773,10686.2509765625,0.0006582947680726647,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,7,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16,16,0.04190033674240112,34.199337005615234,19479.71875,0.0007535068434663117,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,8,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16,16,0.03027041256427765,38.17155838012695,41658.4609375,0.0008795754401944578,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,9,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16,16,0.03459467366337776,31.800535202026367,26571.490234375,0.0007510304567404091,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,10,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16,16,0.026498012244701385,20.01976203918457,28512.3046875,0.0008449701126664877,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,11,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16,16,0.06849389523267746,224.53396606445312,47860.62109375,0.0009530046372674406,1.5028880917844127,115015680,76529770,125,24,0.0,"[50, 51, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 82, 83, 85, 86, 87, 107, 108, 112, 116]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,0,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,none,0,0.06548820436000824,142.10589599609375,33134.921875,0.0011600491125136614,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,none,0,0.08573885262012482,400.08148193359375,54424.33203125,0.0009859257843345404,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,2,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,none,0,0.09486755728721619,173.21282958984375,19246.18359375,0.0009567022789269686,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,3,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,none,0,0.09859491139650345,312.12158203125,32108.115234375,0.000990264699794352,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,4,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,none,0,0.07532037049531937,158.3946075439453,27920.00390625,0.0012280609225854278,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,5,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,none,0,0.08802339434623718,205.94277954101562,26579.71484375,0.0008054310455918312,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,6,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,none,0,0.10920152813196182,127.43326568603516,10686.2509765625,0.0006582947680726647,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,7,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,none,0,0.08197910338640213,130.91488647460938,19479.71875,0.0007535068434663117,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,8,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,none,0,0.07555201649665833,237.79098510742188,41658.4609375,0.0008795754401944578,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,9,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,none,0,0.08803858608007431,205.95010375976562,26571.490234375,0.0007510304567404091,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,10,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,none,0,0.07868380844593048,176.5237274169922,28512.3046875,0.0008449701126664877,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,11,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,none,0,0.07528752088546753,271.2840576171875,47860.62109375,0.0009530046372674406,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,0,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,adaptive_rank16,16,0.02979736588895321,29.419933319091797,33134.921875,0.0011600491125136614,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,adaptive_rank16,16,0.04505879059433937,110.49742889404297,54424.33203125,0.0009859257843345404,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,2,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,adaptive_rank16,16,0.04974551126360893,47.626914978027344,19246.18359375,0.0009567022789269686,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,3,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,adaptive_rank16,16,0.03856489807367325,47.75283432006836,32108.115234375,0.000990264699794352,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,4,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,adaptive_rank16,16,0.035837605595588684,35.85860824584961,27920.00390625,0.0012280609225854278,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,5,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,adaptive_rank16,16,0.017288751900196075,7.9447021484375,26579.71484375,0.0008054310455918312,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,6,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,adaptive_rank16,16,0.021411899477243423,4.899319648742676,10686.2509765625,0.0006582947680726647,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,7,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,adaptive_rank16,16,0.03204628452658653,20.00497817993164,19479.71875,0.0007535068434663117,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,8,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,adaptive_rank16,16,0.02223348058760166,20.59292984008789,41658.4609375,0.0008795754401944578,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,9,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,adaptive_rank16,16,0.02653460018336773,18.708587646484375,26571.490234375,0.0007510304567404091,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,10,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,adaptive_rank16,16,0.020653793588280678,12.162755966186523,28512.3046875,0.0008449701126664877,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,14,15,1,11,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,adaptive_tail_singleton_oracle,adaptive_rank16,16,0.03844805434346199,70.7500991821289,47860.62109375,0.0009530046372674406,1.5126029333920756,115015680,76038250,125,24,11.90657097287476,"[108, 116, 16, 23, 100, 123, 8, 115, 15, 83, 58, 0, 107, 33, 25, 24, 91, 124, 41, 50, 98, 73, 66, 48]",same_record_dense_AV_defect
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,29,18,1,0,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l29__f018__c01.pt,kv_detail_energy,none,0,0.004518131259828806,4.172466278076172,204397.3125,0.0006333603523671627,1.5077298637027603,115015680,76284010,125,24,0.0,"[59, 63, 66, 68, 69, 70, 71, 72, 73, 74, 84, 85, 87, 88, 93, 94, 109, 110, 111, 112, 113, 114, 116, 117]",none_runtime_KV_only
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,29,18,1,1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l29__f018__c01.pt,kv_detail_energy,none,0,0.017946235835552216,13.732324600219727,42638.046875,0.0007536092889495194,1.5077298637027603,115015680,76284010,125,24,0.0,"[59, 63, 66, 68, 69, 70, 71, 72, 73, 74, 84, 85, 87, 88, 93, 94, 109, 110, 111, 112, 113, 114, 116, 117]",none_runtime_KV_only
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,29,18,1,2,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l29__f018__c01.pt,kv_detail_energy,none,0,0.004279536660760641,1.6726722717285156,91330.828125,0.0007999113295227289,1.5077298637027603,115015680,76284010,125,24,0.0,"[59, 63, 66, 68, 69, 70, 71, 72, 73, 74, 84, 85, 87, 88, 93, 94, 109, 110, 111, 112, 113, 114, 116, 117]",none_runtime_KV_only
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,29,18,1,3,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l29__f018__c01.pt,kv_detail_energy,none,0,0.098868727684021,271.33135986328125,27757.61328125,0.0009521605097688735,1.5077298637027603,115015680,76284010,125,24,0.0,"[59, 63, 66, 68, 69, 70, 71, 72, 73, 74, 84, 85, 87, 88, 93, 94, 109, 110, 111, 112, 113, 114, 116, 117]",none_runtime_KV_only
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,29,18,1,4,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l29__f018__c01.pt,kv_detail_energy,none,0,0.04128657653927803,94.967529296875,55713.10546875,0.0012173298746347427,1.5077298637027603,115015680,76284010,125,24,0.0,"[59, 63, 66, 68, 69, 70, 71, 72, 73, 74, 84, 85, 87, 88, 93, 94, 109, 110, 111, 112, 113, 114, 116, 117]",none_runtime_KV_only
ar-video-lifting-detail-oracle-screen-v3,calib_fluid_s1,calibration,1,29,18,1,5,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l29__f018__c01.pt,kv_detail_energy,none,0,0.018883559852838516,10.401070594787598,29168.2421875,0.001131160301156342,1.5077298637027603,115015680,76284010,125,24,0.0,"[59, 63, 66, 68, 69, 70, 71, 72, 73, 74, 84, 85, 87, 88, 93, 94, 109, 110, 111, 112, 113, 114, 116, 117]",none_runtime_KV_only
