category,layer,alignment,rank,count,energy_ratio_mean,energy_ratio_std,effective_rank_mean,effective_rank_std,stable_rank_mean,stable_rank_std
camera_motion,0,hidden_aligned_temporal_change,1,2,0.5130954390855494,0.2839877946092904,6.964081926026115,4.642749118506362,2.8096673190653885,1.5550931946486077
camera_motion,0,hidden_aligned_temporal_change,16,2,0.9999999999999999,1.1102230246251565e-16,6.964081926026115,4.642749118506362,2.8096673190653885,1.5550931946486077
camera_motion,0,hidden_aligned_temporal_change,2,2,0.6237075621066331,0.2851704435610724,6.964081926026115,4.642749118506362,2.8096673190653885,1.5550931946486077
camera_motion,0,hidden_aligned_temporal_change,32,2,0.9999999999999999,1.1102230246251565e-16,6.964081926026115,4.642749118506362,2.8096673190653885,1.5550931946486077
camera_motion,0,hidden_aligned_temporal_change,4,2,0.7370302600107135,0.21507952872502661,6.964081926026115,4.642749118506362,2.8096673190653885,1.5550931946486077
camera_motion,0,hidden_aligned_temporal_change,64,2,0.9999999999999999,1.1102230246251565e-16,6.964081926026115,4.642749118506362,2.8096673190653885,1.5550931946486077
camera_motion,0,hidden_aligned_temporal_change,8,2,0.887680508123186,0.09320369707762816,6.964081926026115,4.642749118506362,2.8096673190653885,1.5550931946486077
camera_motion,0,history_feature_subspace,1,2,0.15927495282208207,0.040513722013051784,75.35642132754711,10.297731368681674,6.71277250059401,1.7074837832770622
camera_motion,0,history_feature_subspace,16,2,0.5343066555379159,0.025675711818055225,75.35642132754711,10.297731368681674,6.71277250059401,1.7074837832770622
camera_motion,0,history_feature_subspace,2,2,0.22388039150153438,0.03150954866533888,75.35642132754711,10.297731368681674,6.71277250059401,1.7074837832770622
camera_motion,0,history_feature_subspace,32,2,0.6791108803955195,0.018467524598018703,75.35642132754711,10.297731368681674,6.71277250059401,1.7074837832770622
camera_motion,0,history_feature_subspace,4,2,0.2982722582849042,0.03508358223577873,75.35642132754711,10.297731368681674,6.71277250059401,1.7074837832770622
camera_motion,0,history_feature_subspace,64,2,0.8239311984410036,0.014264507917796376,75.35642132754711,10.297731368681674,6.71277250059401,1.7074837832770622
camera_motion,0,history_feature_subspace,8,2,0.4048373525125792,0.03278247182962302,75.35642132754711,10.297731368681674,6.71277250059401,1.7074837832770622
camera_motion,0,history_feature_subspace_centered,1,2,0.09271740253780165,0.011536263897806417,95.3225707005306,2.4273663947792343,10.955060508966532,1.3630717167292206
camera_motion,0,history_feature_subspace_centered,16,2,0.47577245913946303,0.005793123663476285,95.3225707005306,2.4273663947792343,10.955060508966532,1.3630717167292206
camera_motion,0,history_feature_subspace_centered,2,2,0.14704291308636003,0.0009562682108907733,95.3225707005306,2.4273663947792343,10.955060508966532,1.3630717167292206
camera_motion,0,history_feature_subspace_centered,32,2,0.6379168991237285,0.005597501855809539,95.3225707005306,2.4273663947792343,10.955060508966532,1.3630717167292206
camera_motion,0,history_feature_subspace_centered,4,2,0.2235794919872458,0.004844361509824688,95.3225707005306,2.4273663947792343,10.955060508966532,1.3630717167292206
camera_motion,0,history_feature_subspace_centered,64,2,0.8006054827139206,0.007934280462789323,95.3225707005306,2.4273663947792343,10.955060508966532,1.3630717167292206
camera_motion,0,history_feature_subspace_centered,8,2,0.3369740384667266,0.00664113087789922,95.3225707005306,2.4273663947792343,10.955060508966532,1.3630717167292206
camera_motion,0,history_feature_subspace_token_normalized,1,2,0.12369612148354017,0.023002319569915407,83.66780489718687,0.29686277569811637,8.373901438041603,1.557196415009975
camera_motion,0,history_feature_subspace_token_normalized,16,2,0.5070040936235771,0.0011180046918901065,83.66780489718687,0.29686277569811637,8.373901438041603,1.557196415009975
camera_motion,0,history_feature_subspace_token_normalized,2,2,0.18364866006132213,0.004999073373768051,83.66780489718687,0.29686277569811637,8.373901438041603,1.557196415009975
camera_motion,0,history_feature_subspace_token_normalized,32,2,0.6671896518009858,0.001986805965559113,83.66780489718687,0.29686277569811637,8.373901438041603,1.557196415009975
camera_motion,0,history_feature_subspace_token_normalized,4,2,0.25836433287575844,0.0008171099785798386,83.66780489718687,0.29686277569811637,8.373901438041603,1.557196415009975
camera_motion,0,history_feature_subspace_token_normalized,64,2,0.818322297187409,0.005605445752761562,83.66780489718687,0.29686277569811637,8.373901438041603,1.557196415009975
camera_motion,0,history_feature_subspace_token_normalized,8,2,0.3705197447578498,0.0007782506967038416,83.66780489718687,0.29686277569811637,8.373901438041603,1.557196415009975
camera_motion,0,pixel_aligned_temporal,1,2,0.470856766631608,0.10283351951989342,6.026025016097714,3.1944804103313817,2.230160229593013,0.4870594239155789
camera_motion,0,pixel_aligned_temporal,16,2,1.0,1.5700924586837752e-16,6.026025016097714,3.1944804103313817,2.230160229593013,0.4870594239155789
camera_motion,0,pixel_aligned_temporal,2,2,0.707518198907609,0.2060940203536139,6.026025016097714,3.1944804103313817,2.230160229593013,0.4870594239155789
camera_motion,0,pixel_aligned_temporal,32,2,1.0,1.5700924586837752e-16,6.026025016097714,3.1944804103313817,2.230160229593013,0.4870594239155789
camera_motion,0,pixel_aligned_temporal,4,2,0.8046532161068298,0.16865645274983965,6.026025016097714,3.1944804103313817,2.230160229593013,0.4870594239155789
camera_motion,0,pixel_aligned_temporal,64,2,1.0,1.5700924586837752e-16,6.026025016097714,3.1944804103313817,2.230160229593013,0.4870594239155789
camera_motion,0,pixel_aligned_temporal,8,2,0.910602060631762,0.07933280053035402,6.026025016097714,3.1944804103313817,2.230160229593013,0.4870594239155789
camera_motion,0,pixel_aligned_temporal_change,1,2,0.5169024626047549,0.288261789120495,6.939041044342927,4.674347853759471,2.8078288109682035,1.5658461995230608
camera_motion,0,pixel_aligned_temporal_change,16,2,1.0,1.5700924586837752e-16,6.939041044342927,4.674347853759471,2.8078288109682035,1.5658461995230608
camera_motion,0,pixel_aligned_temporal_change,2,2,0.6253453309149051,0.28715901075942313,6.939041044342927,4.674347853759471,2.8078288109682035,1.5658461995230608
camera_motion,0,pixel_aligned_temporal_change,32,2,1.0,1.5700924586837752e-16,6.939041044342927,4.674347853759471,2.8078288109682035,1.5658461995230608
camera_motion,0,pixel_aligned_temporal_change,4,2,0.7378062638016799,0.21620404012450578,6.939041044342927,4.674347853759471,2.8078288109682035,1.5658461995230608
camera_motion,0,pixel_aligned_temporal_change,64,2,1.0,1.5700924586837752e-16,6.939041044342927,4.674347853759471,2.8078288109682035,1.5658461995230608
camera_motion,0,pixel_aligned_temporal_change,8,2,0.8880063381858847,0.09365155493309879,6.939041044342927,4.674347853759471,2.8078288109682035,1.5658461995230608
camera_motion,0,unaligned_temporal,1,2,0.4768949096060938,0.10887166249437927,6.016582398986451,3.2039230274426447,2.2121921645225187,0.5050274889860734
camera_motion,0,unaligned_temporal,16,2,1.0,1.5700924586837752e-16,6.016582398986451,3.2039230274426447,2.2121921645225187,0.5050274889860734
camera_motion,0,unaligned_temporal,2,2,0.7075220316920601,0.2060978531380649,6.016582398986451,3.2039230274426447,2.2121921645225187,0.5050274889860734
camera_motion,0,unaligned_temporal,32,2,1.0,1.5700924586837752e-16,6.016582398986451,3.2039230274426447,2.2121921645225187,0.5050274889860734
camera_motion,0,unaligned_temporal,4,2,0.8046545969603134,0.16865783360332315,6.016582398986451,3.2039230274426447,2.2121921645225187,0.5050274889860734
camera_motion,0,unaligned_temporal,64,2,1.0,1.5700924586837752e-16,6.016582398986451,3.2039230274426447,2.2121921645225187,0.5050274889860734
camera_motion,0,unaligned_temporal,8,2,0.9106016098563599,0.0793323497549519,6.016582398986451,3.2039230274426447,2.2121921645225187,0.5050274889860734
camera_motion,0,unaligned_temporal_change,1,2,0.5132231003699677,0.28458242688570784,6.964811660627419,4.64857723747498,2.8135566528553517,1.5601183576359126
camera_motion,0,unaligned_temporal_change,16,2,1.0,1.7554167342883506e-16,6.964811660627419,4.64857723747498,2.8135566528553517,1.5601183576359126
camera_motion,0,unaligned_temporal_change,2,2,0.6237012256324139,0.285514905476932,6.964811660627419,4.64857723747498,2.8135566528553517,1.5601183576359126
camera_motion,0,unaligned_temporal_change,32,2,1.0,1.7554167342883506e-16,6.964811660627419,4.64857723747498,2.8135566528553517,1.5601183576359126
camera_motion,0,unaligned_temporal_change,4,2,0.7369372865342176,0.21533506285704357,6.964811660627419,4.64857723747498,2.8135566528553517,1.5601183576359126
camera_motion,0,unaligned_temporal_change,64,2,1.0,1.7554167342883506e-16,6.964811660627419,4.64857723747498,2.8135566528553517,1.5601183576359126
camera_motion,0,unaligned_temporal_change,8,2,0.8876529503529678,0.09329816710018185,6.964811660627419,4.64857723747498,2.8135566528553517,1.5601183576359126
camera_motion,15,frame_spatial_centered,1,2,0.7117211640214535,0.024548907050697788,6.395525750897461,1.1919394224156448,1.4071262097998447,0.048498056228646336
camera_motion,15,frame_spatial_centered,16,2,0.8785134051300827,0.026395474369814043,6.395525750897461,1.1919394224156448,1.4071262097998447,0.048498056228646336
camera_motion,15,frame_spatial_centered,2,2,0.7442931164594171,0.028466388638686835,6.395525750897461,1.1919394224156448,1.4071262097998447,0.048498056228646336
camera_motion,15,frame_spatial_centered,32,2,0.9171904380335314,0.02025898967392753,6.395525750897461,1.1919394224156448,1.4071262097998447,0.048498056228646336
camera_motion,15,frame_spatial_centered,4,2,0.7878023700992801,0.030170764615486623,6.395525750897461,1.1919394224156448,1.4071262097998447,0.048498056228646336
camera_motion,15,frame_spatial_centered,64,2,0.9493529308841295,0.01279116801423369,6.395525750897461,1.1919394224156448,1.4071262097998447,0.048498056228646336
camera_motion,15,frame_spatial_centered,8,2,0.8330333007080726,0.02868039200671796,6.395525750897461,1.1919394224156448,1.4071262097998447,0.048498056228646336
camera_motion,15,frame_spatial_raw,1,2,0.6741635902784799,0.022845035435226535,7.048116500752927,1.2465072656839844,1.4855583311440048,0.05023759792277405
camera_motion,15,frame_spatial_raw,16,2,0.8825736758621269,0.025487419656738508,7.048116500752927,1.2465072656839844,1.4855583311440048,0.05023759792277405
camera_motion,15,frame_spatial_raw,2,2,0.7328310548251428,0.024182414839173716,7.048116500752927,1.2465072656839844,1.4855583311440048,0.05023759792277405
camera_motion,15,frame_spatial_raw,32,2,0.9206301625259347,0.019517457154893836,7.048116500752927,1.2465072656839844,1.4855583311440048,0.05023759792277405
camera_motion,15,frame_spatial_raw,4,2,0.7850375135290764,0.0291156142843092,7.048116500752927,1.2465072656839844,1.4855583311440048,0.05023759792277405
camera_motion,15,frame_spatial_raw,64,2,0.9516561576772321,0.012293660421593633,7.048116500752927,1.2465072656839844,1.4855583311440048,0.05023759792277405
camera_motion,15,frame_spatial_raw,8,2,0.8355740451852538,0.027279739458180574,7.048116500752927,1.2465072656839844,1.4855583311440048,0.05023759792277405
camera_motion,15,frame_spatial_token_normalized,1,2,0.1448074419651088,0.03813864238621982,66.5930836594513,15.972292784274728,7.494807970177954,2.0040633404418453
camera_motion,15,frame_spatial_token_normalized,16,2,0.6199900137957293,0.05667791992887178,66.5930836594513,15.972292784274728,7.494807970177954,2.0040633404418453
camera_motion,15,frame_spatial_token_normalized,2,2,0.2357757946211457,0.04886039570765985,66.5930836594513,15.972292784274728,7.494807970177954,2.0040633404418453
camera_motion,15,frame_spatial_token_normalized,32,2,0.7357672640538433,0.04542257991399651,66.5930836594513,15.972292784274728,7.494807970177954,2.0040633404418453
camera_motion,15,frame_spatial_token_normalized,4,2,0.3547664698743712,0.054160279830031494,66.5930836594513,15.972292784274728,7.494807970177954,2.0040633404418453
camera_motion,15,frame_spatial_token_normalized,64,2,0.8346735837130247,0.029646132036464157,66.5930836594513,15.972292784274728,7.494807970177954,2.0040633404418453
camera_motion,15,frame_spatial_token_normalized,8,2,0.48447180697252357,0.05722436552524801,66.5930836594513,15.972292784274728,7.494807970177954,2.0040633404418453
camera_motion,15,hidden_aligned_temporal,1,2,0.34195548433934025,0.10629720268255653,7.765072372596438,2.6665221614640116,3.2371585077969813,1.0062739443517412
camera_motion,15,hidden_aligned_temporal,16,2,1.0,1.5700924586837752e-16,7.765072372596438,2.6665221614640116,3.2371585077969813,1.0062739443517412
camera_motion,15,hidden_aligned_temporal,2,2,0.5538256407172916,0.15828603357587603,7.765072372596438,2.6665221614640116,3.2371585077969813,1.0062739443517412
camera_motion,15,hidden_aligned_temporal,32,2,1.0,1.5700924586837752e-16,7.765072372596438,2.6665221614640116,3.2371585077969813,1.0062739443517412
camera_motion,15,hidden_aligned_temporal,4,2,0.734793914481044,0.11806468658002839,7.765072372596438,2.6665221614640116,3.2371585077969813,1.0062739443517412
camera_motion,15,hidden_aligned_temporal,64,2,1.0,1.5700924586837752e-16,7.765072372596438,2.6665221614640116,3.2371585077969813,1.0062739443517412
camera_motion,15,hidden_aligned_temporal,8,2,0.9147129815159809,0.06092166753506062,7.765072372596438,2.6665221614640116,3.2371585077969813,1.0062739443517412
camera_motion,15,hidden_aligned_temporal_change,1,2,0.3634208234519735,0.1499711983567759,7.787692187435903,2.6295309527714106,3.3163877047400714,1.368558448498681
camera_motion,15,hidden_aligned_temporal_change,16,2,1.0,2.220446049250313e-16,7.787692187435903,2.6295309527714106,3.3163877047400714,1.368558448498681
camera_motion,15,hidden_aligned_temporal_change,2,2,0.5139077025507186,0.12635003595683791,7.787692187435903,2.6295309527714106,3.3163877047400714,1.368558448498681
camera_motion,15,hidden_aligned_temporal_change,32,2,1.0,2.220446049250313e-16,7.787692187435903,2.6295309527714106,3.3163877047400714,1.368558448498681
camera_motion,15,hidden_aligned_temporal_change,4,2,0.7280460657486885,0.12588839370492189,7.787692187435903,2.6295309527714106,3.3163877047400714,1.368558448498681
camera_motion,15,hidden_aligned_temporal_change,64,2,1.0,2.220446049250313e-16,7.787692187435903,2.6295309527714106,3.3163877047400714,1.368558448498681
camera_motion,15,hidden_aligned_temporal_change,8,2,0.9142266924034909,0.05985619898759387,7.787692187435903,2.6295309527714106,3.3163877047400714,1.368558448498681
camera_motion,15,history_feature_subspace,1,2,0.6743243858552868,0.022896584974920198,7.998869216343733,1.5337329449274235,1.4846775287779634,0.05041200631488718
camera_motion,15,history_feature_subspace,16,2,0.8629111287114917,0.028588718124241186,7.998869216343733,1.5337329449274235,1.4846775287779634,0.05041200631488718
camera_motion,15,history_feature_subspace,2,2,0.7286996369285184,0.024655482564935882,7.998869216343733,1.5337329449274235,1.4846775287779634,0.05041200631488718
camera_motion,15,history_feature_subspace,32,2,0.8999063447140745,0.02324361828481203,7.998869216343733,1.5337329449274235,1.4846775287779634,0.05041200631488718
camera_motion,15,history_feature_subspace,4,2,0.774241734096236,0.03235087653345131,7.998869216343733,1.5337329449274235,1.4846775287779634,0.05041200631488718
camera_motion,15,history_feature_subspace,64,2,0.931843379255468,0.015857169883305433,7.998869216343733,1.5337329449274235,1.4846775287779634,0.05041200631488718
camera_motion,15,history_feature_subspace,8,2,0.8194809600210223,0.031155294403189426,7.998869216343733,1.5337329449274235,1.4846775287779634,0.05041200631488718
camera_motion,15,history_feature_subspace_centered,1,2,0.7092537366360281,0.02507967374068293,7.335576306365223,1.4804946539675115,1.4116978019369169,0.04991855307092452
camera_motion,15,history_feature_subspace_centered,16,2,0.8578958396999236,0.029288470443225578,7.335576306365223,1.4804946539675115,1.4116978019369169,0.04991855307092452
camera_motion,15,history_feature_subspace_centered,2,2,0.7369422184723029,0.029856020431101138,7.335576306365223,1.4804946539675115,1.4116978019369169,0.04991855307092452
camera_motion,15,history_feature_subspace_centered,32,2,0.8955768776476228,0.024128009295013242,7.335576306365223,1.4804946539675115,1.4116978019369169,0.04991855307092452
camera_motion,15,history_feature_subspace_centered,4,2,0.7750779806817308,0.03308471960366688,7.335576306365223,1.4804946539675115,1.4116978019369169,0.04991855307092452
camera_motion,15,history_feature_subspace_centered,64,2,0.9286500091695731,0.016407408515665856,7.335576306365223,1.4804946539675115,1.4116978019369169,0.04991855307092452
camera_motion,15,history_feature_subspace_centered,8,2,0.8155655300158171,0.03235266886082194,7.335576306365223,1.4804946539675115,1.4116978019369169,0.04991855307092452
camera_motion,15,history_feature_subspace_token_normalized,1,2,0.13729341844289897,0.03830167389760298,98.78556080481349,25.473984010016757,7.898386230004793,2.2034662486372687
camera_motion,15,history_feature_subspace_token_normalized,16,2,0.5588013072437605,0.06303341915710017,98.78556080481349,25.473984010016757,7.898386230004793,2.2034662486372687
camera_motion,15,history_feature_subspace_token_normalized,2,2,0.21505327454396111,0.048829435182743505,98.78556080481349,25.473984010016757,7.898386230004793,2.2034662486372687
camera_motion,15,history_feature_subspace_token_normalized,32,2,0.6703950805598587,0.0537596040101449,98.78556080481349,25.473984010016757,7.898386230004793,2.2034662486372687
camera_motion,15,history_feature_subspace_token_normalized,4,2,0.32033538468650935,0.059721023362574205,98.78556080481349,25.473984010016757,7.898386230004793,2.2034662486372687
camera_motion,15,history_feature_subspace_token_normalized,64,2,0.7705993844834513,0.037115293234479096,98.78556080481349,25.473984010016757,7.898386230004793,2.2034662486372687
camera_motion,15,history_feature_subspace_token_normalized,8,2,0.43532873289415447,0.06473184215696776,98.78556080481349,25.473984010016757,7.898386230004793,2.2034662486372687
camera_motion,15,pixel_aligned_temporal,1,2,0.3752200008014617,0.04344236461553003,7.271715204495019,1.9337925087182875,2.7013132485567004,0.312753677399664
camera_motion,15,pixel_aligned_temporal,16,2,1.0000000000000002,0.0,7.271715204495019,1.9337925087182875,2.7013132485567004,0.312753677399664
camera_motion,15,pixel_aligned_temporal,2,2,0.5836695049026153,0.1000568811420556,7.271715204495019,1.9337925087182875,2.7013132485567004,0.312753677399664
camera_motion,15,pixel_aligned_temporal,32,2,1.0000000000000002,0.0,7.271715204495019,1.9337925087182875,2.7013132485567004,0.312753677399664
camera_motion,15,pixel_aligned_temporal,4,2,0.7599320402548005,0.09338096448644506,7.271715204495019,1.9337925087182875,2.7013132485567004,0.312753677399664
camera_motion,15,pixel_aligned_temporal,64,2,1.0000000000000002,0.0,7.271715204495019,1.9337925087182875,2.7013132485567004,0.312753677399664
camera_motion,15,pixel_aligned_temporal,8,2,0.919829799132304,0.0596743863815703,7.271715204495019,1.9337925087182875,2.7013132485567004,0.312753677399664
camera_motion,15,pixel_aligned_temporal_change,1,2,0.38520581607984666,0.09971816042837145,7.603467151148221,2.3226960530406604,2.782478668839274,0.7202997532890898
camera_motion,15,pixel_aligned_temporal_change,16,2,1.0,1.5700924586837752e-16,7.603467151148221,2.3226960530406604,2.782478668839274,0.7202997532890898
camera_motion,15,pixel_aligned_temporal_change,2,2,0.5382782121731604,0.11587517300368316,7.603467151148221,2.3226960530406604,2.782478668839274,0.7202997532890898
camera_motion,15,pixel_aligned_temporal_change,32,2,1.0,1.5700924586837752e-16,7.603467151148221,2.3226960530406604,2.782478668839274,0.7202997532890898
camera_motion,15,pixel_aligned_temporal_change,4,2,0.7340695149029255,0.11221780371427809,7.603467151148221,2.3226960530406604,2.782478668839274,0.7202997532890898
camera_motion,15,pixel_aligned_temporal_change,64,2,1.0,1.5700924586837752e-16,7.603467151148221,2.3226960530406604,2.782478668839274,0.7202997532890898
camera_motion,15,pixel_aligned_temporal_change,8,2,0.9112197297224711,0.06729276137168383,7.603467151148221,2.3226960530406604,2.782478668839274,0.7202997532890898
camera_motion,15,unaligned_temporal,1,2,0.3750838127480568,0.04330617656212518,7.272075598599713,1.933432114613593,2.702090736753714,0.31197618920265024
camera_motion,15,unaligned_temporal,16,2,1.0,1.5700924586837752e-16,7.272075598599713,1.933432114613593,2.702090736753714,0.31197618920265024
camera_motion,15,unaligned_temporal,2,2,0.5836635109495599,0.10005088718900026,7.272075598599713,1.933432114613593,2.702090736753714,0.31197618920265024
camera_motion,15,unaligned_temporal,32,2,1.0,1.5700924586837752e-16,7.272075598599713,1.933432114613593,2.702090736753714,0.31197618920265024
camera_motion,15,unaligned_temporal,4,2,0.759932180806723,0.0933811050383675,7.272075598599713,1.933432114613593,2.702090736753714,0.31197618920265024
camera_motion,15,unaligned_temporal,64,2,1.0,1.5700924586837752e-16,7.272075598599713,1.933432114613593,2.702090736753714,0.31197618920265024
camera_motion,15,unaligned_temporal,8,2,0.9198300429804235,0.059674630229689773,7.272075598599713,1.933432114613593,2.702090736753714,0.31197618920265024
camera_motion,15,unaligned_temporal_change,1,2,0.3855427195993819,0.1000550639479067,7.599839009503021,2.326324194685861,2.781047947040082,0.7217304750882816
camera_motion,15,unaligned_temporal_change,16,2,1.0,1.5700924586837752e-16,7.599839009503021,2.326324194685861,2.781047947040082,0.7217304750882816
camera_motion,15,unaligned_temporal_change,2,2,0.5385396081252252,0.11613656895574798,7.599839009503021,2.326324194685861,2.781047947040082,0.7217304750882816
camera_motion,15,unaligned_temporal_change,32,2,1.0,1.5700924586837752e-16,7.599839009503021,2.326324194685861,2.781047947040082,0.7217304750882816
camera_motion,15,unaligned_temporal_change,4,2,0.7342057042679597,0.11235399307931221,7.599839009503021,2.326324194685861,2.781047947040082,0.7217304750882816
camera_motion,15,unaligned_temporal_change,64,2,1.0,1.5700924586837752e-16,7.599839009503021,2.326324194685861,2.781047947040082,0.7217304750882816
camera_motion,15,unaligned_temporal_change,8,2,0.9112371921926572,0.06731022384186985,7.599839009503021,2.326324194685861,2.781047947040082,0.7217304750882816
camera_motion,22,frame_spatial_centered,1,2,0.3910466506295306,0.025344328056356696,15.786726201265616,3.1000187584908616,2.590954254502282,0.17321117293155153
camera_motion,22,frame_spatial_centered,16,2,0.8350666244922094,0.032032160738715953,15.786726201265616,3.1000187584908616,2.590954254502282,0.17321117293155153
camera_motion,22,frame_spatial_centered,2,2,0.6071002708976946,0.02811985123650096,15.786726201265616,3.1000187584908616,2.590954254502282,0.17321117293155153
camera_motion,22,frame_spatial_centered,32,2,0.8844147339093382,0.026940755957358842,15.786726201265616,3.1000187584908616,2.590954254502282,0.17321117293155153
camera_motion,22,frame_spatial_centered,4,2,0.6917822385151873,0.03303911878173971,15.786726201265616,3.1000187584908616,2.590954254502282,0.17321117293155153
camera_motion,22,frame_spatial_centered,64,2,0.926523774684372,0.017970521494733938,15.786726201265616,3.1000187584908616,2.590954254502282,0.17321117293155153
camera_motion,22,frame_spatial_centered,8,2,0.7722914890604924,0.03166631206374548,15.786726201265616,3.1000187584908616,2.590954254502282,0.17321117293155153
camera_motion,22,frame_spatial_raw,1,2,0.45328370197298273,0.0263646454682408,12.168505547860713,2.1248434610761517,2.229157822900504,0.1309712949397781
camera_motion,22,frame_spatial_raw,16,2,0.8699689900298448,0.025636245719453388,12.168505547860713,2.1248434610761517,2.229157822900504,0.1309712949397781
camera_motion,22,frame_spatial_raw,2,2,0.6196357554127693,0.02693591960052999,12.168505547860713,2.1248434610761517,2.229157822900504,0.1309712949397781
camera_motion,22,frame_spatial_raw,32,2,0.9098658652285233,0.02161937972955641,12.168505547860713,2.1248434610761517,2.229157822900504,0.1309712949397781
camera_motion,22,frame_spatial_raw,4,2,0.7444424738461424,0.02370348161309782,12.168505547860713,2.1248434610761517,2.229157822900504,0.1309712949397781
camera_motion,22,frame_spatial_raw,64,2,0.9429662202189577,0.014363813157675709,12.168505547860713,2.1248434610761517,2.229157822900504,0.1309712949397781
camera_motion,22,frame_spatial_raw,8,2,0.8182511160370507,0.025427557226554487,12.168505547860713,2.1248434610761517,2.229157822900504,0.1309712949397781
camera_motion,22,frame_spatial_token_normalized,1,2,0.30267701124155105,0.05393073837788398,37.9457191576058,11.738440540296574,3.4953046074663603,0.6518307828160057
camera_motion,22,frame_spatial_token_normalized,16,2,0.7136766279363811,0.05595574574160561,37.9457191576058,11.738440540296574,3.4953046074663603,0.6518307828160057
